director_name,duration,actor_3_facebook_likes,actor_1_facebook_likes,movie_title,num_voted_users,cast_total_facebook_likes,plot_keywords,num_user_for_reviews,actor_2_facebook_likes,imdb_score
Daniel Lee,103,7,21,Dragon Blade ,11584,58,child fugitive|final battle|martial art|silk road|sword,86,18,6.1
Keenen Ivory Wayans,98,723,979,Littleman ,39471,6334,diamond|infant|parody|spoof|sports violence,187,862,4.3
Jonathan Mostow,116,563,11000,U-571 ,65297,14931,battle|historically inaccurate|submarine movie|u boat|world war two,602,919,6.6
Rob Reiner,114,452,524,The American President ,43027,2668,lobbyist|president|senator|state dinner|widower,214,517,6.8
Marco Schnabel,87,645,3000,The Love Guru ,43300,6658,bloopers during credits|bucket of popcorn|chastity belt|guru|toronto maple leafs,250,966,3.8
Demian Lichtenstein,125,867,11000,3000 Miles to Graceland ,38076,14536,casino|elvis impersonator|gun|heist|rascal,399,904,5.9
Quentin Tarantino,187,1000,46000,The Hateful Eight ,272839,49912,blizzard|blood vomiting|bounty hunter|murder|shot in the crotch,1018,1000,7.9
Josh Gordon,93,970,8000,Blades of Glory ,129995,13232,competition|fight|ice|jock strap|nintendo game boy advance,246,1000,6.3
Tim Hill,95,439,989,Hop ,24089,2558,drummer|easter|easter bunny|piaggio vespa gtv 250|slacker,82,664,5.5
Zack Snyder,117,447,18000,300 ,607235,32360,battle|epic|greece|spartan|warrior,2073,13000,7.7
Jay Roach,106,708,22000,Meet the Fockers ,211296,24938,bare butt|defecation|father in law son in law relationship|nurse|sexual innuendo in title,428,713,6.3
David Frankel,115,664,2000,Marley & Me ,116681,4811,box office hit|dog|dog movie|florida|pet name in title,320,899,7.1
Frank Darabont,189,693,15000,The Green Mile ,782610,17716,1930s|death row inmate|healing|prison guard|southern u.s.,1377,745,8.5
Walt Becker,100,311,419,Wild Hogs ,99989,1412,biker gang|friend|motorcycle|new mexico|road trip,255,330,5.9
Mark Dindal,81,397,925,Chicken Little ,63912,2252,alien invasion|chicken|fish|friend|panic,251,729,5.8
David Fincher,149,625,835,Gone Girl ,569841,4348,based on novel|disappearance|missing person|missing wife|murder suspect,1127,812,8.1
Doug Liman,119,73,13000,The Bourne Identity ,407601,13249,amnesia|assassin|money|political thriller|three word title,849,147,7.9
Martin Campbell,130,345,394,GoldenEye ,199025,1784,agent|cossack|official james bond series|russia|russian,416,387,7.2
Simon West,116,475,577,The General's Daughter ,42705,2321,army cid|cover up|military|murder|woman in military,274,501,6.3
Peter Weir,103,576,2000,The Truman Show ,667983,3698,controlled environment|fictional reality show|hidden camera|innocence lost|simulated reality,877,617,8.1
Brenda Chapman,99,145,770,The Prince of Egypt ,91093,1195,ancient egypt|hebrew|nudity|pharaoh|title directed by female,353,263,7.0
Steve Carr,92,522,1000,Daddy Day Care ,49486,4050,bloopers during credits|breakfast cereal|department store ride|face painting|sponge bob square pants slippers,116,955,5.5
Baltasar Kormákur,109,459,18000,2 Guns ,156898,20148,close up of breasts|female nudity|fugitive|money|undercover,172,497,6.7
Lawrence Guterman,87,405,3000,Cats & Dogs ,46031,4171,cartoon on tv|cat|dog|scientist|secret agent,235,664,5.2
F. Gary Gray,111,82,26000,The Italian Job ,285623,35084,gold|heist|revenge|traffic jam|venice italy,497,9000,7.0
Marc Lawrence,101,268,1000,Two Weeks Notice ,85673,2636,developer|divorce|lawyer|love|new york city,269,976,6.1
Eric Darnell,83,754,13000,Antz ,124641,25788,ant|friend|princess|soldier|worker,289,11000,6.6
Peter Billingsley,113,721,4000,Couples Retreat ,83506,8172,couple|island|marriage|tropical|voyeurism,144,722,5.5
Tony Scott,107,695,10000,Days of Thunder ,60476,14006,driver|hot shot|racing|stock car driver|team,97,3000,5.9
Adam Shankman,94,2000,12000,Cheaper by the Dozen 2 ,42737,20348,children|competition|rival|second part|vacation,128,3000,5.4
Wes Ball,132,240,988,The Scorch Trials ,138246,2517,desert|disease|escape|resistance|virus,360,960,6.4
Ryan Murphy,140,745,11000,Eat Pray Love ,63493,20440,divorce|emotional balance|female protagonist|indonesia|inner peace,302,8000,5.7
Brett Ratner,125,627,12000,The Family Man ,85844,16646,bowling|christmas|parallel universe|salesman|unfaithfulness,322,3000,6.7
Robert Schwentke,111,357,13000,RED ,238916,24928,cia|female assassin|interrogation|office cubicle|spy,328,11000,7.1
Oliver Stone,156,1000,14000,Any Given Sunday ,97047,20761,breasts|coach|football|in medias res|vomiting,452,2000,6.8
Robert Redford,170,380,19000,The Horse Whisperer ,32353,20683,grace|groom|horse|montana|western u.s.,263,1000,6.5
Michael Mann,120,680,10000,Collateral ,293662,13581,city by night|contract killer|driving at night|los angeles california|taxi,836,851,7.6
Chuck Russell,100,416,12000,The Scorpion King ,102129,14611,desert|king|showdown|sorceress|warrior,432,1000,5.5
Jay Russell,115,579,2000,Ladder 49 ,48753,4496,death of husband|fire|firefighter|funeral|main character dies,323,1000,6.5
Christopher McQuarrie,130,1000,10000,Jack Reacher ,226570,16385,coma|mysterious villain|police chase|shooting range|sniper,448,3000,7.0
Renny Harlin,105,811,1000,Deep Blue Sea ,99043,3697,alzheimer's disease|experiment|human versus shark|research|underwater headquarters,643,975,5.8
Kenny Ortega,111,6,433,This Is It ,33158,679,2000s|box office hit|comeback|rehearsal|year 2009,223,208,7.3
Steven Soderbergh,106,175,13000,Contagion ,180479,13634,contagion|cure|infection|panic|virus,411,240,6.6
David McNally,89,226,658,Kangaroo Jack ,23476,1233,australia|body paint|kangaroo|mob|money,181,257,4.4
Henry Selick,100,57,309,Coraline ,143121,647,dream|new home|parallel worlds|scissors|secret door,279,229,7.7
M. Night Shyamalan,91,751,11000,The Happening ,163130,13654,bee|nature|park|school|teacher,1264,946,5.0
Tony Scott,146,451,18000,Man on Fire ,266310,20454,bodyguard|journalist|kidnapping|mexico|police corruption,690,992,7.7
Brian Robbins,98,722,21000,The Shaggy Dog ,14888,24664,animal as human|dog movie|elevator|human becoming an animal|sheepdog,83,936,4.4
Todd Phillips,101,767,881,Starsky & Hutch ,120795,3943,cocaine|cop|criminal|partner|police,308,869,6.1
Brian Levant,94,626,854,Jingle All the Way ,68406,4530,action figure|christmas|hero|karate|toy,162,628,5.4
Guillermo del Toro,132,160,366,Hellboy ,244566,1112,assassin|demon|hero|nazi|superhero,597,334,6.8
Steven Zaillian,115,521,3000,A Civil Action ,23302,4713,1980s|law firm|lawsuit|lawyer|toxic waste,181,552,6.5
Chris Butler,92,586,10000,ParaNorman ,72287,13597,curse|ghost|outcast|witch|zombie,176,884,7.0
Michael Caton-Jones,124,460,24000,The Jackal ,88225,38227,assassin|fbi|ira|jackal|russian,227,13000,6.3
John Woo,119,716,834,Paycheck ,89816,3637,anti hero|babe scientist|engineer|memory|money,347,780,6.3
Jon Avnet,124,672,1000,Up Close & Personal ,11370,3653,journalism|news anchor|newscast|newscaster|tv journalism,54,944,6.1
Sam Fell,93,903,9000,The Tale of Despereaux ,31209,13403,book|darkness|dungeon|princess|rat,106,2000,6.1
,22,402,732,Rules of Engagement             ,26404,2064,fiance|fiancee|magazine editor|naivety|womanizer,41,607,7.3
Kevin Donovan,98,107,966,The Tuxedo ,61966,2018,chauffeur|hospital|secret agent|spying|tuxedo,207,680,5.3
Geoff Murphy,92,488,789,Under Siege 2: Dark Territory ,35918,2318,colorado|niece|satellite|terrorist|train,126,520,5.4
Kenneth Branagh,105,288,539,Jack Ryan: Shadow Recruit ,99035,1411,covert analyst|marine|russian|spy|stock market,289,394,6.2
David O. Russell,124,14000,34000,Joy ,75329,75793,based on real person|female inventor|mop|sales pitch|woman holding a shotgun,256,22000,6.6
Babak Najafi,99,864,18000,London Has Fallen ,69484,20276,british|funeral|good versus evil|mole|sequel,323,992,5.9
Jean-Pierre Jeunet,116,672,1000,Alien: Resurrection ,170179,3090,alien|blood|breeding|clone|scientist,656,720,6.3
Antoine Fuqua,124,295,650,Shooter ,256213,1640,colonel|ethiopia|marksman|on the run|rangefinder,338,467,7.2
Graham Annable,96,642,874,The Boxtrolls ,40883,3151,chase|puppet animation|red hat|stop motion animation|troll,122,668,6.8
Griffin Dunne,104,944,1000,Practical Magic ,55749,4294,curse|death|island|love|magic,257,967,6.1
Phil Lord,100,2000,11000,The Lego Movie ,246698,22128,based on toy|dual personality|evil businessman|good cop bad cop|lego,471,8000,7.8
John Pasquin,115,642,1000,Miss Congeniality 2: Armed and Fabulous ,51252,4305,bodyguard|fbi|fbi agent|female protagonist|undercover,156,759,5.0
Rob Bowman,101,11000,23000,Reign of Fire ,107859,53024,castle|dragon|fire breathing dragon|militia|survival,569,18000,6.2
Ruben Fleischer,113,300,33000,Gangster Squad ,173530,34738,good versus evil|machine gun|mobster|police vigilantism|year 1949,264,301,6.7
Harold Ramis,100,485,10000,Year One ,76770,12258,abraham|hunter|princess|sodom|tribe,203,1000,4.9
Clint Eastwood,134,204,13000,Invictus ,124222,24458,apartheid|nation|nelson mandela|president|rugby,259,11000,7.4
Kevin Macdonald,127,379,18000,State of Play ,113295,19776,congressman|conspiracy|newspaper|political conspiracy|subway,235,748,7.1
Tony Gilroy,125,896,8000,Duplicity ,41727,10623,ceo|dubai|product|rivalry|spy,184,1000,6.2
Donald Petrie,94,230,1000,My Favorite Martian ,10883,2151,alien|hidden camera|martian|reporter|spaceship,73,417,4.9
Clark Johnson,107,206,310,The Sentinel ,42144,1352,first lady|framed|investigation|president|secret service,213,219,6.1
Jorge Blanco,91,480,12000,Planet 51 ,41259,22668,alien|alien planet|astronaut|planet|teenager,72,10000,6.1
Stuart Baird,116,906,27000,Star Trek: Nemesis ,58450,31224,earth|federation|romulan|slave|space,842,1000,6.4
Joel Coen,100,210,436,Intolerable Cruelty ,76560,1395,attorney|divorce|marriage|real estate|screwball comedy,322,399,6.3
Robert Lorenz,111,461,16000,Trouble with the Curve ,47954,17871,aging|baseball|baseball scout|north carolina|pitcher,150,897,6.8
Martin Campbell,117,896,2000,Edge of Darkness ,75201,7053,activist|detective|father daughter relationship|investigation|vigilantism,256,1000,6.6
Peter Hyams,110,308,510,The Relic ,19176,1976,fire|helicopter|museum|police sergeant|relic,165,344,5.7
Harold Ramis,96,236,22000,Analyze That ,69319,22889,blonde|mafia|mental illness|prison|second part,138,394,5.9
Jon Avnet,101,1000,22000,Righteous Kill ,73368,38809,blood splatter|execution|new york city|nypd|serial killer,248,14000,6.0
Harold Becker,111,652,13000,Mercury Rising ,54314,16536,autistic child|boy|child in danger|fbi|nsa,127,968,6.1
Joe Wright,117,569,21000,The Soloist ,44099,23745,columnist|journalist|los angeles times|musician|wearing a traffic cone as a hat,143,939,6.7
Robert Redford,126,9000,13000,The Legend of Bagger Vance ,45296,34774,caddy|game|golf|golf course|golfer,267,10000,6.7
Cameron Crowe,152,947,22000,Almost Famous ,207287,36897,band|magazine|rolling stone magazine|smoking marijuana|tour,822,11000,7.9
Tim Hill,86,265,13000,Garfield 2 ,27517,14918,cat|england|lti txii|peugeot 206|rover 3 5 litre.coupe p5b,74,1000,5.0
Lee Tamahori,101,218,287,xXx: State of the Union ,51349,993,coup d'etat|mutiny|president|u.s. navy|washington d.c.,213,233,4.3
Scott Stewart,87,77,865,Priest ,97089,1417,church|priest|sheriff|vampire|warrior,233,441,5.7
Patrick Gilmore,85,82,11000,Sinbad: Legend of the Seven Seas ,36144,11301,book|framed|goddess|prince|sinbad,91,102,6.7
Paul W.S. Anderson,130,552,722,Event Horizon ,120416,2525,solar system|space|spaceship|starship|year 2047,857,585,6.7
Joss Whedon,173,19000,26000,The Avengers ,995415,87697,alien invasion|assassin|battle|iron man|soldier,1722,21000,8.1
Tom Shadyac,104,256,780,Dragonfly ,31788,2109,death|doctor|grave|patient|venezuela,243,265,6.1
Brian De Palma,121,854,19000,The Black Dahlia ,63363,22833,black dahlia|boxer|corpse|death|partner,644,972,5.6
Tony Bill,140,579,11000,Flyboys ,35565,12634,american|france|military|pilot|training,247,779,6.6
Rod Lurie,131,507,968,The Last Castle ,57100,3012,colonel|general|military|prison|three star general,281,848,6.9
Walter Hill,91,68,889,Supernova ,14596,1262,deep space|distress signal|explosion|mining|rescue,282,290,4.8
Akiva Goldsman,118,778,20000,Winter's Tale ,41288,22447,black and white photograph|drawing with blood|falling through ice|playing piano|red haired woman,126,882,6.2
Harald Zwart,130,1000,5000,The Mortal Instruments: City of Bones ,107028,10247,battle|demon|magic|secret|warrior,457,2000,6.0
Brian Robbins,90,196,973,Meet Dave ,31640,1865,alien|mutiny|orb|planet|spaceship,109,400,4.9
Walter Salles,103,87,794,Dark Water ,44966,1467,apartment|hello kitty|school|teacher|water,411,329,5.6
Ron Howard,122,1000,11000,Edtv ,35599,15275,female removes her clothes|one word title|producer|television|video store,195,1000,6.1
Iain Softley,106,466,3000,Inkheart ,60232,5329,book|escape|girl|overalls|villain,110,1000,6.1
Frank Miller,103,437,19000,The Spirit ,53864,20881,female star appears nude|pants falling down|samurai|white rat|woman in a towel,290,961,4.8
David Koepp,107,280,40000,Mortdecai ,47320,42683,art dealer|fake painting|macguffin|moustache|stolen painting,188,2000,5.5
Uwe Boll,156,102,26000,In the Name of the King: A Dungeon Siege Tale ,38398,26564,farmer|king|krug|rescue|wizard,368,368,3.8
Martin Campbell,127,617,11000,Beyond Borders ,22570,12947,africa|american|border|doctor|well,156,708,6.5
Pou-Soi Cheang,119,22,879,Xi you ji zhi: Sun Wukong san da Baigu Jing ,1212,1026,buddhism|demon|journey to the west|monk|monkey king,9,107,6.0
John Dahl,132,242,11000,The Great Raid ,18209,12133,american|lieutenant colonel|mission|rescue|soldier,183,298,6.7
Tim Miller,108,361,16000,Deadpool ,479047,18239,based on comic book|breaking the fourth wall|mercenary|mutant|self healing,1058,805,8.1
Stephen Herek,114,440,743,Holy Man ,16260,2367,1990s|evangelist|professional rivalry|swimming pool|televangelist,88,730,4.9
Clint Eastwood,133,318,14000,American Sniper ,325264,16277,assassin|death of child|iraq|sniper|sniper rifle,916,962,7.3
Rob Letterman,103,543,2000,Goosebumps ,47968,5497,based on book|blob|ferris wheel|manuscript|monster,154,1000,6.4
,22,271,870,"Sabrina, the Teenage Witch             ",24420,2433,female protagonist|hereditary gift of witchcraft|magic|supernatural|witch,94,558,6.6
Mark Waters,95,512,970,Just Like Heaven ,82819,2876,apartment|architect|coma|doctor|spirit,263,834,6.7
Brian Levant,90,809,1000,The Flintstones in Viva Rock Vegas ,15517,6299,based on tv series|love|prequel|the flintstones|title appears in song,85,891,3.6
Peter MacDonald,87,349,13000,Rambo III ,92106,14574,afghanistan|colonel|rambo|rescue|soviet,171,1000,5.7
George Clooney,114,110,142,Leatherheads ,27664,589,college football|fight|football|hero|surrender,120,117,6.0
Frank Coraci,119,11000,12000,The Ridiculous 6 ,27019,36167,apache|bank robbery|baseball|half brothers|white raised as indian,143,11000,4.9
Marc Lawrence,103,727,963,Did You Hear About the Morgans? ,29523,3150,fbi|murder|witness|witness protection|wyoming,121,935,4.7
Shawn Levy,125,839,1000,The Internship ,159931,5081,actor's picture shown in credits|animated credits|google|internship|still images in end credits,281,847,6.3
Paul W.S. Anderson,97,529,14000,Resident Evil: Afterlife ,131447,16098,alaska|female gunfighter|mutation|ship|siege,410,1000,5.9
Anthony Hemingway,125,519,1000,Red Tails ,28807,4416,african american|battle|italy|tuskegee airmen|world war two,273,664,5.9
,30,479,962,Sex and the City             ,80025,2558,casual sex|friendship|friendship between women|gay|singles,238,722,7.0
Taylor Hackford,136,9000,18000,The Devil's Advocate ,259519,45271,deal with the devil|lawyer|money|reality|supernatural power,431,14000,7.5
Sean Anders,116,622,11000,That's My Boy ,70681,16484,argument|reference to vanilla ice|statutory rape|teacher student relationship|teacher student sex,198,3000,5.6
Rob Cohen,103,40,2000,DragonHeart ,78343,2710,dragon|england|human dragon relationship|king|knight,139,663,6.4
Brett Ratner,97,455,4000,After the Sunset ,38298,9814,diamond|fbi|fbi agent|island|thief,147,3000,6.3
Mark Neveldine,96,1000,12000,Ghost Rider: Spirit of Vengeance ,87745,16121,deal with the devil|devil|eastern europe|ghost rider|monk,331,1000,4.3
John Madden,131,58,23000,Captain Corelli's Mandolin ,28099,23325,captain|greek|island|italian|love,220,243,5.9
,22,676,883,Anger Management             ,26992,4115,anger management|argument|irony|sarcasm|therapist,54,701,6.7
Adam Shankman,95,650,14000,The Pacifier ,66308,16884,bodyguard|death of husband|male nanny|nanny|wrestling match,225,799,5.5
Kevin Bray,86,348,12000,Walking Tall ,53118,14146,casino|football|sheriff|special forces|violence,221,795,6.2
Robert Zemeckis,142,194,15000,Forrest Gump ,1251222,15700,amputee|love|vietnam|vietnam war|war hero,1398,294,8.8
Tim Hill,92,639,1000,Alvin and the Chipmunks ,57276,2847,based on cartoon|chipmunk|concert|fart joke|talking animal,146,718,5.2
Jay Roach,108,708,22000,Meet the Parents ,260442,24286,cat|cia|jewish|male nurse|nurse,507,713,7.0
Mike Gabriel,84,752,23000,Pocahontas ,119675,26754,actor playing multiple roles|love|one word title|unsubtitled foreign language|virginia,216,2000,6.6
Richard Donner,188,467,10000,Superman ,126357,12940,1970s|clark kent|planet|superhero|year 1978,497,593,7.3
Tom Shadyac,95,744,851,The Nutty Professor ,86556,3155,face slap|formula|overweight|professor|teacher,99,773,5.6
Andy Tennant,118,681,10000,Hitch ,244840,13426,advice|friendship|gossip|newspaper|quitting a job,372,975,6.6
Sam Weisman,92,458,3000,George of the Jungle ,56168,4518,animal companion|heiress|hero|jungle|male objectification,103,562,5.4
Jesse Dylan,74,729,3000,American Wedding ,162331,5713,bachelor party|blow job|breasts|friend|wedding,332,864,6.3
Paul Greengrass,134,186,15000,Captain Phillips ,323353,16281,hijacking|hostage|leader|ship|somalia,527,535,7.9
Shawn Levy,101,7000,15000,Date Night ,127571,39822,city|new york city|night|reservation|restaurant,207,11000,6.3
Brad Silberling,100,394,795,Casper ,85903,2638,casper|friendly ghost|ghost|maine|mansion,92,419,6.0
Antoine Fuqua,132,683,18000,The Equalizer ,229574,37605,assassin|ex soldier|gangster|hanged man|mysterious past,436,17000,7.2
