num_critic_for_reviews,duration,actor_3_facebook_likes,actor_1_facebook_likes,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,plot_keywords,movie_imdb_link,num_user_for_reviews,language,content_rating,budget,title_year,actor_2_facebook_likes,aspect_ratio,movie_facebook_likes
91,87,574,1000,Comedy|Family|Fantasy,Raven-Symoné,Dr. Dolittle 2 ,33884,3287,Kevin Pollak,bear|doctor|false accusation|man with glasses|second part,http://www.imdb.com/title/tt0240462/?ref_=fn_tt_tt_1,79,English,PG,72000000,2001,692,2.35,266
132,178,403,906,Biography|Drama|History|War,Mhairi Calvey,Braveheart ,736638,1976,James Robinson,14th century|legend|revolt|scotland|tyranny,http://www.imdb.com/title/tt0112573/?ref_=fn_tt_tt_1,1065,English,R,72000000,1995,466,2.35,17000
262,125,210,15000,Action|Drama|War,Jake Gyllenhaal,Jarhead ,143525,15850,James Morrison,american abroad|gulf war|u.s. military|u.s. soldier|usmc,http://www.imdb.com/title/tt0418763/?ref_=fn_tt_tt_1,657,English,R,70000000,2005,383,2.35,0
299,87,433,745,Adventure|Animation|Comedy,Albert Brooks,The Simpsons Movie ,259083,3086,Marcia Wallace,alaska|dome|lake|pig|the simpsons,http://www.imdb.com/title/tt0462538/?ref_=fn_tt_tt_1,763,English,PG-13,75000000,2007,440,2.35,0
128,152,745,940,Drama|Romance,Martin Landau,The Majestic ,45031,4310,Jeffrey DeMunn,amnesia|california|communist|small town|writer,http://www.imdb.com/title/tt0268995/?ref_=fn_tt_tt_1,376,English,PG,72000000,2001,826,1.85,0
109,116,462,13000,Action|Drama|Sport,Sylvester Stallone,Driven ,34435,14780,Cristián de la Fuente,car race|german|race car|race car driver|rookie,http://www.imdb.com/title/tt0132245/?ref_=fn_tt_tt_1,346,English,PG-13,72000000,2001,658,2.35,886
88,109,8,21,Adventure|Drama|Family,David Gant,Two Brothers ,11798,55,Oanh Nguyen,circus|death of protagonist|jungle|killing an animal|tiger,http://www.imdb.com/title/tt0338512/?ref_=fn_tt_tt_1,124,English,PG,59660000,2004,17,2.35,2000
261,108,882,3000,Drama|Mystery|Romance|Thriller,Bryce Dallas Howard,The Village ,193770,7273,William Hurt,creature|pact|plot twist|village|woods,http://www.imdb.com/title/tt0368447/?ref_=fn_tt_tt_1,2003,English,PG-13,60000000,2004,2000,1.85,0
73,85,595,1000,Comedy|Family|Fantasy,Oliver Platt,Doctor Dolittle ,74343,4166,Peter Boyle,box office hit|doctor|dog|first part|tiger,http://www.imdb.com/title/tt0118998/?ref_=fn_tt_tt_1,98,English,PG-13,71500000,1998,1000,1.85,694
208,106,242,710,Drama|Sci-Fi|Thriller,Rory Culkin,Signs ,271592,1675,Cherry Jones,crop circle|faith|farm|glass of water|loss of faith,http://www.imdb.com/title/tt0286106/?ref_=fn_tt_tt_1,2335,English,PG-13,72000000,2002,529,1.85,0
205,93,48,692,Adventure|Animation|Comedy|Family|Fantasy|Romance,Rupert Everett,Shrek 2 ,314630,1148,Conrad Vernon,drag queen|physical appearance|princess|queen|sequel,http://www.imdb.com/title/tt0298148/?ref_=fn_tt_tt_1,483,English,PG,150000000,2004,309,1.85,0
256,117,769,1000,Adventure|Animation|Comedy|Family|Sport,John Ratzenberger,Cars ,263853,4905,George Carlin,car|desert|route 66|tow truck|truck,http://www.imdb.com/title/tt0317219/?ref_=fn_tt_tt_1,584,English,G,120000000,2006,843,2.35,0
103,116,995,8000,Comedy|Romance,Julia Roberts,Runaway Bride ,74274,12790,Hector Elizondo,bride|columnist|journalist|maryland|wedding,http://www.imdb.com/title/tt0163187/?ref_=fn_tt_tt_1,255,English,PG,70000000,1999,3000,2.35,0
191,132,212,14000,Action|Adventure|Thriller,Vin Diesel,xXx ,142569,14790,Leila Arcieri,agent|nsa|nsa agent|prague|russian,http://www.imdb.com/title/tt0295701/?ref_=fn_tt_tt_1,737,English,PG-13,70000000,2002,223,2.35,10000
147,92,726,870,Adventure|Animation|Comedy|Family|Fantasy,Tim Conway,The SpongeBob Movie: Sponge Out of Water ,34359,5217,Eddie Deezen,book|magic|pirate|plankton|time machine,http://www.imdb.com/title/tt2279373/?ref_=fn_tt_tt_1,133,English,PG,74000000,2015,861,1.85,16000
79,139,808,960,Crime|Thriller,Lili Taylor,Ransom ,98989,3667,Rene Russo,bounty|fbi|millionaire|money|ransom,http://www.imdb.com/title/tt0117438/?ref_=fn_tt_tt_1,158,English,R,80000000,1996,848,1.85,1000
486,153,11000,13000,Adventure|Drama|War,Michael Fassbender,Inglourious Basterds ,885175,36741,Christoph Waltz,france|german|nazis|revenge|scalping,http://www.imdb.com/title/tt0361748/?ref_=fn_tt_tt_1,1527,English,R,75000000,2009,11000,2.35,42000
75,142,5000,49000,Adventure|Comedy|Family|Fantasy,Robin Williams,Hook ,182802,64259,Bob Hoskins,1990s|caught in a net|children|duel|hero,http://www.imdb.com/title/tt0102057/?ref_=fn_tt_tt_1,363,English,PG,70000000,1991,8000,2.35,13000
245,101,467,12000,Action|Adventure,Dwayne Johnson,Hercules ,115687,16235,Ingrid Bolsø Berdal,army|greek mythology|hercules|king|mercenary,http://www.imdb.com/title/tt1267297/?ref_=fn_tt_tt_1,269,English,PG-13,100000000,2014,3000,2.35,21000
142,124,576,13000,Action|Thriller,Bruce Willis,Die Hard 2 ,269858,16595,Franco Nero,airport|fuel|plane|police|terrorist,http://www.imdb.com/title/tt0099423/?ref_=fn_tt_tt_1,316,English,R,70000000,1990,982,2.35,0
144,117,1000,10000,Action|Adventure|Crime|Thriller,Jeremy Renner,S.W.A.T. ,119807,14486,LL Cool J,hostage|police|prison|swat team|training,http://www.imdb.com/title/tt0257076/?ref_=fn_tt_tt_1,340,English,PG-13,80000000,2003,1000,2.35,0
39,45,160,898,Adventure|Drama|Fantasy|Mystery|Thriller,Nicole Beharie,Sleepy Hollow             ,49049,1430,Lyndie Greenwood,apocalypse|death|husband wife relationship|mother son relationship|murder,http://www.imdb.com/title/tt2647544/?ref_=fn_tt_tt_1,110,English,TV-14,,,372,16.0,14000
153,141,509,10000,Fantasy|Mystery|Romance|Sci-Fi|Thriller,Tom Cruise,Vanilla Sky ,206776,11458,Noah Taylor,death|dream|love|lynchian|reality,http://www.imdb.com/title/tt0259711/?ref_=fn_tt_tt_1,1248,English,R,68000000,2001,834,1.85,0
284,110,559,3000,Drama|Fantasy|Mystery|Thriller,Bryce Dallas Howard,Lady in the Water ,78635,5609,Bob Balaban,apartment|bedtime story|eagle|stuttering|swimming pool,http://www.imdb.com/title/tt0452637/?ref_=fn_tt_tt_1,1040,English,PG-13,70000000,2006,579,1.85,0
247,109,727,886,Action|Horror|Sci-Fi|Thriller,Sanaa Lathan,AVP: Alien vs. Predator ,143628,3222,Raoul Bova,alien|antarctica|predator|pyramid|satellite,http://www.imdb.com/title/tt0370263/?ref_=fn_tt_tt_1,1283,English,PG-13,60000000,2004,766,2.35,0
107,88,1000,1000,Animation|Comedy|Family|Fantasy|Music,Amy Poehler,Alvin and the Chipmunks: The Squeakquel ,31649,5227,Jesse McCartney,adidas|chipmunk|hospital|school|waste container,http://www.imdb.com/title/tt1231580/?ref_=fn_tt_tt_1,98,English,PG,75000000,2009,1000,1.85,2000
141,124,841,4000,Action|Drama|History|War,Jon Hamm,We Were Soldiers ,103241,6181,Chris Klein,air cavalry|battle|major|soldier|vietnamese,http://www.imdb.com/title/tt0277434/?ref_=fn_tt_tt_1,742,English,R,75000000,2002,973,2.35,5000
358,119,992,18000,Action|Thriller,Gerard Butler,Olympus Has Fallen ,203154,31782,Radha Mitchell,political thriller|politics|president|speaker of the house|u.s. president,http://www.imdb.com/title/tt2302755/?ref_=fn_tt_tt_1,698,English,R,70000000,2013,11000,2.35,45000
160,103,748,1000,Action|Adventure|Sci-Fi|Thriller,LeVar Burton,Star Trek: Insurrection ,56741,6207,Michael Dorn,alien|captain|commander|conspiracy|planet,http://www.imdb.com/title/tt0120844/?ref_=fn_tt_tt_1,515,English,PG,58000000,1998,906,2.35,1000
355,116,464,833,Action|Sci-Fi,Noel Fisher,Battle Los Angeles ,154955,4001,Ramon Rodriguez,alien|extraterrestrial|invasion|marine|mission,http://www.imdb.com/title/tt1217613/?ref_=fn_tt_tt_1,800,English,PG-13,70000000,2011,697,2.35,25000
235,125,883,12000,Adventure|Drama|Fantasy,Steve Buscemi,Big Fish ,350698,16138,Albert Finney,dog saved from a fire|flashback|growing up|multiple narrators|traveling salesman,http://www.imdb.com/title/tt0319061/?ref_=fn_tt_tt_1,816,English,PG-13,70000000,2003,1000,1.37,26000
59,125,184,443,Drama|Horror|Romance|Thriller,David Hyde Pierce,Wolf ,43559,1439,Ron Rifkin,blood|publisher|publishing house|werewolf|wolf,http://www.imdb.com/title/tt0111742/?ref_=fn_tt_tt_1,137,English,R,70000000,1994,277,1.85,0
388,146,979,25000,Drama|War,Jeremy Irvine,War Horse ,116159,46726,Eddie Marsan,barbed wire|british|cavalry|horse|world war one,http://www.imdb.com/title/tt1568911/?ref_=fn_tt_tt_1,488,English,PG-13,66000000,2011,19000,2.35,28000
371,118,559,13000,Drama|War,Bill Murray,The Monuments Men ,102248,27674,Bob Balaban,art|art expert|nazi stolen art|soldier|world war two,http://www.imdb.com/title/tt2177771/?ref_=fn_tt_tt_1,403,English,PG-13,70000000,2014,13000,2.35,34000
82,171,638,2000,Adventure|Drama|Sci-Fi|Thriller,Michael Biehn,The Abyss ,131217,4074,Mary Elizabeth Mastrantonio,alien|estranged couple|ocean|submarine|underwater,http://www.imdb.com/title/tt0096754/?ref_=fn_tt_tt_1,380,English,PG-13,69500000,1989,650,2.35,0
297,136,17,903,Drama,Frank Langella,Wall Street: Money Never Sleeps ,84118,1579,John Buffalo Mailer,corporate greed|crisis|economy|greed|mentor,http://www.imdb.com/title/tt1027718/?ref_=fn_tt_tt_1,245,English,PG-13,70000000,2010,592,2.35,13000
261,92,423,3000,Action|Drama|Fantasy|Horror|War,Dominic Cooper,Dracula Untold ,138582,5178,Zach McGowan,death of wife|dracula|tarantula|turk|vampire,http://www.imdb.com/title/tt0829150/?ref_=fn_tt_tt_1,423,English,PG-13,70000000,2014,692,2.35,37000
120,116,774,18000,Action|Thriller,Denzel Washington,The Siege ,58023,32563,Mark Valley,abduction|martial law|military|new york city|terrorist,http://www.imdb.com/title/tt0133952/?ref_=fn_tt_tt_1,281,English,R,70000000,1998,13000,2.35,0
228,127,271,15000,Adventure|Family|Fantasy|Romance,Henry Cavill,Stardust ,212085,16034,Nathaniel Parker,king|magic|one word title|pirate|village,http://www.imdb.com/title/tt0486655/?ref_=fn_tt_tt_1,492,English,PG-13,70000000,2007,588,2.35,15000
76,136,400,11000,Adventure|Biography|Drama|History|War,Brad Pitt,Seven Years in Tibet ,96385,12226,Victor Wong,austria|dalai lama|himalaya|mountain|tibet,http://www.imdb.com/title/tt0120102/?ref_=fn_tt_tt_1,119,English,PG-13,70000000,1997,691,2.35,0
185,111,244,17000,Comedy|Drama,Channing Tatum,The Dilemma ,43709,18510,Chelcie Ross,best friend|friend|investigation|secret|two word title,http://www.imdb.com/title/tt1578275/?ref_=fn_tt_tt_1,141,English,PG-13,70000000,2011,1000,2.35,0
128,116,384,12000,Action|Adventure|Comedy|Thriller,Anthony Hopkins,Bad Company ,39659,12993,Garcelle Beauvais,cia|cia agent|terrorist|twin|twin brother,http://www.imdb.com/title/tt0280486/?ref_=fn_tt_tt_1,189,English,PG-13,70000000,2002,405,2.35,792
237,113,452,12000,Action|Adventure|Horror|Sci-Fi,Dwayne Johnson,Doom ,88146,13517,Dexter Fletcher,commando unit|extra chromosome|first person shooter|special forces|teleportation,http://www.imdb.com/title/tt0419706/?ref_=fn_tt_tt_1,814,English,R,60000000,2005,585,2.35,0
105,97,150,989,Action|Adventure|Comedy|Thriller,Gary Cole,I Spy ,41663,1576,Tate Taylor,boxer|espionage|spy|stealth|top secret,http://www.imdb.com/title/tt0297181/?ref_=fn_tt_tt_1,141,English,PG-13,70000000,2002,229,1.37,531
242,88,324,5000,Action|Fantasy|Horror,Theo James,Underworld: Awakening ,117096,5861,Sandrine Holt,battle|cryogenics|detective|scientist|vampire,http://www.imdb.com/title/tt1496025/?ref_=fn_tt_tt_1,271,English,R,70000000,2012,327,2.35,24000
360,136,66,394,Comedy|Drama|Musical|Romance,James Martin Kelly,Rock of Ages ,61995,712,Celina Beach,concert|love|music industry|panties|pole dancer,http://www.imdb.com/title/tt1336608/?ref_=fn_tt_tt_1,356,English,PG-13,75000000,2012,217,2.35,33000
112,125,407,13000,Drama|War,Bruce Willis,Hart's War ,43651,15916,Rory Cochrane,colonel|honor|lieutenant|pilot|racism,http://www.imdb.com/title/tt0251114/?ref_=fn_tt_tt_1,196,English,R,60000000,2002,787,2.35,997
189,116,748,26000,Action|Crime|Thriller,Jason Statham,Killer Elite ,105556,49608,Ben Mendelsohn,australia|death|mentor|revenge|secret society,http://www.imdb.com/title/tt1448755/?ref_=fn_tt_tt_1,157,English,R,35000000,2011,22000,2.35,17000
151,98,390,1000,Action|Sci-Fi|Sport,LL Cool J,Rollerball ,22264,2763,Andrew Bryniarski,ball|blood|skating|song|year 2005,http://www.imdb.com/title/tt0246894/?ref_=fn_tt_tt_1,289,English,R,70000000,2002,841,2.35,584
92,91,298,349,Action|Crime|Sci-Fi|Thriller,Talisa Soto,Ballistic: Ecks vs. Sever ,16761,1846,Gregg Henry,blood splatter|camera shot from inside human body|combat|die hard scenario|fbi,http://www.imdb.com/title/tt0308208/?ref_=fn_tt_tt_1,277,English,R,70000000,2002,324,2.35,391
79,97,695,11000,Action|Crime|Drama|Thriller,Morgan Freeman,Hard Rain ,26893,13628,Randy Quaid,dam|flood|money|police|sheriff,http://www.imdb.com/title/tt0120696/?ref_=fn_tt_tt_1,126,English,R,70000000,1998,893,2.35,815
81,95,443,2000,Action|Adventure|Animation|Comedy|Crime|Family|Fantasy,Ron Howard,Osmosis Jones ,25572,3734,David Hyde Pierce,blood|body|egg|virus|white blood cell,http://www.imdb.com/title/tt0181739/?ref_=fn_tt_tt_1,123,English,PG,70000000,2001,509,2.35,2000
51,88,854,2000,Adventure|Animation|Family|Fantasy|Musical,Lea Michele,Legends of Oz: Dorothy's Return ,5116,6946,Jim Belushi,jester|kansas|oz|princess|tornado,http://www.imdb.com/title/tt0884726/?ref_=fn_tt_tt_1,54,English,PG,70000000,2013,1000,,5000
261,133,301,26000,Action|Crime|Drama|Mystery|Thriller,Chris Hemsworth,Blackhat ,38983,28129,Brandon Molale,chinese|computer|cybercrime|hacker|one word title,http://www.imdb.com/title/tt2717822/?ref_=fn_tt_tt_1,207,English,R,70000000,2015,326,2.35,11000
197,106,582,11000,Action|Adventure|Mystery|Sci-Fi|Thriller,Angelina Jolie Pitt,Sky Captain and the World of Tomorrow ,72868,12871,Bai Ling,captain|pilot|reporter|robot|scientist,http://www.imdb.com/title/tt0346156/?ref_=fn_tt_tt_1,618,English,PG,70000000,2004,1000,1.85,0
159,116,246,844,Crime|Mystery|Thriller,Charlotte Rampling,Basic Instinct 2 ,31124,1899,Neil Maskell,drugs|murder|psychiatrist|scotland yard|sex,http://www.imdb.com/title/tt0430912/?ref_=fn_tt_tt_1,313,English,R,70000000,2006,729,2.35,764
286,115,585,13000,Action|Crime|Mystery|Sci-Fi|Thriller,Sylvester Stallone,Escape Plan ,177653,15708,Matt Gerald,cia agent|escape|muslim|prison|ship,http://www.imdb.com/title/tt1211956/?ref_=fn_tt_tt_1,279,English,R,50000000,2013,1000,2.35,34000
156,99,182,576,Action|Adventure|Fantasy,Roxanne McKee,The Legend of Hercules ,44891,1520,Gaia Weiss,ancient greece|forbidden love|hercules|king|slavery,http://www.imdb.com/title/tt1043726/?ref_=fn_tt_tt_1,202,English,PG-13,70000000,2014,358,2.35,12000
176,124,497,11000,Action|Drama|Thriller,Morgan Freeman,The Sum of All Fears ,86504,12556,Philip Baker Hall,analyst|cia|nuclear bomb|nuclear weapons|russia,http://www.imdb.com/title/tt0164184/?ref_=fn_tt_tt_1,568,English,PG-13,68000000,2002,655,2.35,0
293,124,10000,21000,Adventure|Drama|Fantasy|Romance,Robert Pattinson,The Twilight Saga: Eclipse ,184637,52547,Anna Kendrick,friendship|graduation|revenge|vampire|werewolf,http://www.imdb.com/title/tt1325004/?ref_=fn_tt_tt_1,498,English,PG-13,68000000,2010,17000,2.35,29000
141,124,580,22000,Crime|Drama|Thriller,Robert De Niro,The Score ,101899,32871,Gary Farmer,partner|running|scepter|surveillance|thief,http://www.imdb.com/title/tt0227445/?ref_=fn_tt_tt_1,445,English,R,68000000,2001,10000,2.35,0
304,87,975,7000,Animation|Comedy|Family,Steve Carell,Despicable Me ,385943,11608,Jack McBrayer,girl|minion|moon|pyramid|white picket fence,http://www.imdb.com/title/tt1323594/?ref_=fn_tt_tt_1,296,English,PG,69000000,2010,2000,1.85,31000
40,105,97,584,Action|Comedy|Crime|Drama|Thriller,Vincent Pastore,Money Train ,32224,1132,Aida Turturro,bare breasts|breast|loan shark|subway|train,http://www.imdb.com/title/tt0113845/?ref_=fn_tt_tt_1,62,English,R,68000000,1995,220,2.35,617
280,125,3000,14000,Comedy,Liam Neeson,Ted 2 ,117739,30010,Seth MacFarlane,baby|f word|fight|lawyer|marriage,http://www.imdb.com/title/tt2637276/?ref_=fn_tt_tt_1,229,English,R,68000000,2015,11000,2.35,30000
180,141,334,614,Adventure|Drama|History|Romance,Max Minghella,Agora ,52496,1829,Rupert Evans,christian|love|philosophy|prefect|slave,http://www.imdb.com/title/tt1186830/?ref_=fn_tt_tt_1,172,English,R,70000000,2009,451,2.35,29000
125,121,776,1000,Action|Comedy|Fantasy|Sci-Fi,Janeane Garofalo,Mystery Men ,53970,3986,Eddie Izzard,bowling|rajah|sphinx|spleen|superhero,http://www.imdb.com/title/tt0132347/?ref_=fn_tt_tt_1,435,English,PG-13,65000000,1999,855,1.85,0
237,111,681,966,Comedy|Romance,Jenna Fischer,Hall Pass ,103230,3393,Stephen Merchant,drugged food|female frontal nudity|male frontal nudity|male nudity|marriage,http://www.imdb.com/title/tt0480687/?ref_=fn_tt_tt_1,143,English,R,36000000,2011,919,2.35,10000
209,157,680,14000,Biography|Drama|Thriller,Al Pacino,The Insider ,133526,18216,Debi Mazar,cbs|cbs news|research|tobacco|whistleblower,http://www.imdb.com/title/tt0140352/?ref_=fn_tt_tt_1,521,English,R,68000000,1999,826,2.35,0
178,117,531,788,Action|Drama|History|Thriller,Michael Raymond-James,The Finest Hours ,27481,3524,Graham McTavish,1950s|coast guard|oil tanker|sinking ship|survival,http://www.imdb.com/title/tt2025690/?ref_=fn_tt_tt_1,113,English,PG-13,,2016,562,2.35,12000
238,128,135,29000,Action|Drama|Thriller,Leonardo DiCaprio,Body of Lies ,174248,29824,Michael Gaston,cia|jordan|middle east|spy|terrorist,http://www.imdb.com/title/tt0758774/?ref_=fn_tt_tt_1,263,English,R,70000000,2008,149,2.35,0
190,114,982,7000,Comedy,Steve Carell,Dinner for Schmucks ,80338,10419,Bruce Greenwood,dinner|diorama|idiot|irs|mouse,http://www.imdb.com/title/tt0427152/?ref_=fn_tt_tt_1,264,English,PG-13,,2010,1000,1.85,0
393,105,911,3000,Action|Fantasy|Horror,Rufus Sewell,Abraham Lincoln: Vampire Hunter ,128629,8281,Benjamin Walker,chopping down a tree|hanging upside down|shopkeeper|vampire|vampire hunter,http://www.imdb.com/title/tt1611224/?ref_=fn_tt_tt_1,348,English,R,69000000,2012,3000,2.35,98000
138,113,232,537,Action|Crime|Romance|Thriller,Will Patton,Entrapment ,88132,1302,Maury Chaykin,art thief|insurance|mask|master thief|reference to iron maiden,http://www.imdb.com/title/tt0137494/?ref_=fn_tt_tt_1,274,English,PG-13,66000000,1999,427,2.35,0
4,30,359,995,Comedy,Hector Elizondo,Last Man Standing             ,15114,2465,Nancy Travis,family relationships|husband wife relationship|live studio audience|sitcom|three word title,http://www.imdb.com/title/tt1828327/?ref_=fn_tt_tt_1,87,English,TV-PG,,,363,16.0,0
142,121,745,940,Drama|Mystery|Sci-Fi|Thriller,Martin Landau,The X Files ,85720,4230,Jeffrey DeMunn,agent|alien|bomb|fbi|government,http://www.imdb.com/title/tt0120902/?ref_=fn_tt_tt_1,297,English,PG-13,66000000,1998,826,2.35,0
90,102,112,14000,Action|Adventure|Fantasy|War,Colin Firth,The Last Legion ,29285,14625,Owen Teale,5th century|boy|capri|roman legion|soldier,http://www.imdb.com/title/tt0462396/?ref_=fn_tt_tt_1,174,English,PG-13,35000000,2007,394,2.35,0
219,169,13000,15000,Action|Drama|War,Tom Hanks,Saving Private Ryan ,881236,44998,Matt Damon,army|invasion|killed in action|normandy|soldier,http://www.imdb.com/title/tt0120815/?ref_=fn_tt_tt_1,2277,English,R,70000000,1998,14000,1.85,22000
327,132,464,3000,Action|Crime|Drama|Thriller,Rami Malek,Need for Speed ,136954,7081,Ramon Rodriguez,cross country|custom car|illegal street racing|police officer crushed|street racing,http://www.imdb.com/title/tt2369135/?ref_=fn_tt_tt_1,346,English,PG-13,66000000,2014,3000,2.35,32000
149,127,912,2000,Comedy|Fantasy|Romance,Judy Greer,What Women Want ,158864,5838,Loretta Devine,advertising|battle of the sexes|ex husband ex wife relationship|pantyhose|telepathy,http://www.imdb.com/title/tt0207201/?ref_=fn_tt_tt_1,395,English,PG-13,70000000,2000,955,1.37,0
193,103,835,1000,Adventure|Animation|Comedy|Family,Goran Visnjic,Ice Age ,328159,5437,Denis Leary,baby|ice|ice age|sleeping|sloth,http://www.imdb.com/title/tt0268380/?ref_=fn_tt_tt_1,467,English,PG,59000000,2002,939,1.85,3000
175,136,354,11000,Drama|Horror|Sci-Fi|Thriller,Morgan Freeman,Dreamcatcher ,75573,12194,Reece Thompson,alien|friend|maine|military|woods,http://www.imdb.com/title/tt0285531/?ref_=fn_tt_tt_1,662,English,R,68000000,2003,599,2.35,4000
538,150,655,23000,Biography|Drama|History|War,Joseph Gordon-Levitt,Lincoln ,197412,25517,Bruce McGill,cultural conflict|politics|president|slavery|u.s. president,http://www.imdb.com/title/tt0443272/?ref_=fn_tt_tt_1,720,English,PG-13,65000000,2012,826,2.35,71000
313,136,99,18000,Action|Sci-Fi,Keanu Reeves,The Matrix ,1217752,18563,Gloria Foster,artificial reality|computer|matrix|questioning reality|simulated reality,http://www.imdb.com/title/tt0133093/?ref_=fn_tt_tt_1,3646,English,R,63000000,1999,145,2.35,25000
159,140,552,15000,Adventure|Drama|History,Tom Hanks,Apollo 13 ,208817,17171,Kathleen Quinlan,cape kennedy|news footage|reference to christopher columbus|rocket|trapped in space,http://www.imdb.com/title/tt0112384/?ref_=fn_tt_tt_1,296,English,PG,62000000,1995,968,2.35,5000
196,113,217,605,Action|Sci-Fi,Ronny Cox,Total Recall ,240241,1441,Marshall Bell,ambiguous ending|false memory|implanted memory|memory|space colony,http://www.imdb.com/title/tt0100802/?ref_=fn_tt_tt_1,391,English,R,65000000,1990,308,1.85,0
80,104,775,901,Comedy|Family|Fantasy,Judge Reinhold,The Santa Clause 2 ,34561,5265,Eric Lloyd,christmas|magic|santa claus|son|toy,http://www.imdb.com/title/tt0304669/?ref_=fn_tt_tt_1,116,English,G,60000000,2002,857,1.85,1000
488,158,11000,20000,Drama|Musical|Romance,Hugh Jackman,Les Misérables ,243834,46204,Anne Hathaway,barricade|innkeeper|parole|rebellion|student,http://www.imdb.com/title/tt1707386/?ref_=fn_tt_tt_1,845,English,PG-13,61000000,2012,13000,1.85,144000
153,119,744,15000,Comedy|Drama|Romance,Tom Hanks,You've Got Mail ,151812,17768,Dave Chappelle,bookstore|competing businesses|instant messaging|new york city|shop owner,http://www.imdb.com/title/tt0128853/?ref_=fn_tt_tt_1,556,English,PG,65000000,1998,793,1.85,0
173,106,105,8000,Comedy,Will Ferrell,Step Brothers ,212499,11264,Andrea Savage,dream|friendship|karaoke|love|slacker,http://www.imdb.com/title/tt0838283/?ref_=fn_tt_tt_1,277,English,R,65000000,2008,3000,2.35,0
156,136,94,12000,Action|Adventure|Comedy|Romance|Thriller|Western,Anthony Hopkins,The Mask of Zorro ,135404,12396,Stuart Wilson,19th century|california|revenge|training|zorro,http://www.imdb.com/title/tt0120746/?ref_=fn_tt_tt_1,318,English,PG-13,65000000,1998,174,2.35,0
307,95,490,21000,Comedy|Drama,Robert Downey Jr.,Due Date ,272789,23018,Matt Walsh,actor|aspiring actor|birth|misadventure|suitcase,http://www.imdb.com/title/tt1231583/?ref_=fn_tt_tt_1,285,English,R,65000000,2010,561,2.35,25000
322,137,465,769,Biography|Drama|Sport|War,Finn Wittrock,Unbroken ,103589,2938,Alex Russell,emaciation|male nudity|plane crash|prisoner of war|torture,http://www.imdb.com/title/tt1809398/?ref_=fn_tt_tt_1,351,English,PG-13,65000000,2014,698,2.35,35000
169,130,416,16000,Action|Adventure|Thriller,Clint Eastwood,Space Cowboys ,60165,17771,William Devane,nasa|old age|satellite|space|space shuttle,http://www.imdb.com/title/tt0186566/?ref_=fn_tt_tt_1,326,English,PG-13,65000000,2000,495,2.35,0
74,124,369,13000,Action|Adventure|Thriller,Sylvester Stallone,Cliffhanger ,96096,15229,Janine Turner,money|mountain|rocky mountains|snow|suitcase,http://www.imdb.com/title/tt0106582/?ref_=fn_tt_tt_1,172,English,R,70000000,1993,730,2.35,0
72,108,461,848,Action|Crime|Thriller,Delroy Lindo,Broken Arrow ,77390,2913,Bob Gunton,captain|desert|major|park ranger|utah,http://www.imdb.com/title/tt0115759/?ref_=fn_tt_tt_1,189,English,R,50000000,1996,517,2.35,0
86,104,577,13000,Comedy|Family|Fantasy,Bruce Willis,The Kid ,34473,16452,Daniel von Bargen,altering history|cartoon on tv|childhood|image consultant|one two combo,http://www.imdb.com/title/tt0219854/?ref_=fn_tt_tt_1,139,English,PG,60000000,2000,718,1.85,0
242,129,625,12000,Drama|History|Thriller,Nicolas Cage,World Trade Center ,67395,14421,Armando Riesco,based on true story|police|rescue|rubble|trapped,http://www.imdb.com/title/tt0469641/?ref_=fn_tt_tt_1,564,English,PG-13,63000000,2006,1000,1.85,0
141,117,403,8000,Drama,Julia Roberts,Mona Lisa Smile ,61490,12850,Marian Seldes,art|college|school|student|wellesley college,http://www.imdb.com/title/tt0304415/?ref_=fn_tt_tt_1,264,English,PG-13,65000000,2003,4000,1.85,0
313,99,174,600,Comedy|Romance,Sayed Badreya,The Dictator ,213863,1375,Horatio Sanz,dictator|hotel|oil|overalls|sunglasses,http://www.imdb.com/title/tt1645170/?ref_=fn_tt_tt_1,310,English,R,65000000,2012,346,2.35,59000
280,159,521,10000,Drama|Mystery|Thriller,Tom Cruise,Eyes Wide Shut ,227071,11424,Sydney Pollack,doctor|orgy|party|pianist|sexual fantasy,http://www.imdb.com/title/tt0120663/?ref_=fn_tt_tt_1,1500,English,R,65000000,1999,580,1.66,10000
176,118,929,2000,Comedy|Drama|Family|Musical,Quvenzhané Wallis,Annie ,24735,4796,David Zayas,billionaire|business tycoon|mayoral candidate|penthouse|reference to star trek,http://www.imdb.com/title/tt1823664/?ref_=fn_tt_tt_1,213,English,PG,65000000,2014,1000,2.39,16000
279,105,523,10000,Comedy|Crime|Drama|Romance,Will Smith,Focus ,149337,11943,Gerald McRaney,con artist|con man|deception|rivalry|seduction,http://www.imdb.com/title/tt2381941/?ref_=fn_tt_tt_1,221,English,R,50100000,2015,806,1.85,23000
241,103,520,27000,Action|Comedy|Romance,Tom Hardy,This Means War ,147641,29808,Warren Christie,best friend|cia|cia agent|dating|undercover,http://www.imdb.com/title/tt1596350/?ref_=fn_tt_tt_1,238,English,PG-13,65000000,2012,1000,2.35,18000
